Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (B, A) (°)"
30/6/2024 3:16,49003.5,0.2766686,0.3869442,320.299
30/6/2024 3:16,49003.5,0.2784326,0.3959471,320.299
30/6/2024 3:16,49003.5,0.2784326,0.3959471,320.3105
30/6/2024 3:16,49003.5,0.2766686,0.3959471,320.2079
30/6/2024 3:16,49003.5,0.2766686,0.3959471,321.4778
30/6/2024 3:16,49003.5,0.2713828,0.3869442,320.3105
30/6/2024 3:16,49003.5,0.2749046,0.3959471,319.2296
30/6/2024 3:16,49003.5,0.2784326,0.3959471,320.299
30/6/2024 3:16,49003.5,0.2766686,0.3959471,320.9395
30/6/2024 3:16,49003.5,0.2766686,0.3869442,320.7561
30/6/2024 3:16,49003.5,0.2766686,0.3959471,320.2078
30/6/2024 3:16,49003.5,0.2801905,0.3959471,321.0314
30/6/2024 3:16,49003.5,0.2766686,0.3959471,320.6645
30/6/2024 3:16,49003.5,0.2766686,0.3959471,320.299
30/6/2024 3:16,49003.5,0.2766686,0.3959471,320.6893
30/6/2024 3:16,49003.5,0.2801905,0.3959471,321.8619
30/6/2024 3:16,49003.5,0.2766686,0.3959471,319.8442
30/6/2024 3:16,49003.14,0.2801905,0.3869442,320.3903
30/6/2024 3:16,49504.55,0.2784326,0.3869442,321.3007
30/6/2024 3:16,49491.86,0.2749046,0.3869442,321.5143
30/6/2024 3:16,49504.55,0.2766686,0.3959471,321.5989
30/6/2024 3:16,49504.55,0.2766686,0.3959471,321.5297
30/6/2024 3:16,49504.55,0.2749107,0.3869442,322.23
30/6/2024 3:16,49504.55,0.2749046,0.3959471,321.43
30/6/2024 3:16,49504.55,0.2766686,0.3869442,322.3305
30/6/2024 3:16,49504.55,0.2731468,0.3869442,322.3305
30/6/2024 3:16,49504.55,0.2731407,0.3959471,321.5297
30/6/2024 3:16,49504.55,0.2749107,0.3869442,321.7294
30/6/2024 3:16,49504.55,0.2766686,0.3959471,323.0172
30/6/2024 3:16,49491.86,0.2766686,0.3959471,323.2192
30/6/2024 3:16,49504.55,0.2766686,0.3959471,321.5297
30/6/2024 3:16,49491.86,0.2749046,0.3869442,321.6139
30/6/2024 3:16,49504.55,0.2749107,0.3959471,322.0294
30/6/2024 3:16,49504.55,0.2784326,0.3959471,321.8293
30/6/2024 3:16,49504.55,0.2801905,0.3959471,321.9293
30/6/2024 3:16,49491.86,0.2749046,0.3959471,323.1182
30/6/2024 3:16,49504.55,0.2784326,0.3959471,321.7293
30/6/2024 3:16,49504.55,0.2749046,0.3959471,322.1297
30/6/2024 3:16,49504.55,0.2784326,0.3869442,321.8293
30/6/2024 3:16,50005.61,0.2801905,0.3959471,322.8978
30/6/2024 3:16,50005.61,0.2801905,0.3869442,323.8154
30/6/2024 3:16,50003.2,0.2784265,0.3869442,323.433
30/6/2024 3:16,50005.61,0.2731407,0.3869442,322.2185
30/6/2024 3:16,50005.61,0.2749046,0.3869442,322.081
30/6/2024 3:16,50005.61,0.2784265,0.3959471,323.31
30/6/2024 3:16,50005.61,0.2749046,0.3869442,322.2186
30/6/2024 3:16,50005.61,0.2784265,0.3869442,323.8923
30/6/2024 3:16,50005.61,0.2766686,0.3869442,323.3467
30/6/2024 3:16,50005.61,0.2784326,0.3869442,322.1143
30/6/2024 3:16,49992.79,0.2749046,0.3959471,321.7056
30/6/2024 3:16,50005.61,0.2731407,0.3869442,322.2185
30/6/2024 3:16,50003.2,0.2731468,0.3869442,323.1823
30/6/2024 3:16,50005.61,0.2749046,0.3869442,320.6211
30/6/2024 3:16,50005.61,0.2749046,0.3959471,322.2186
30/6/2024 3:16,49992.79,0.2766686,0.3959471,322.6166
30/6/2024 3:16,50005.61,0.2784326,0.3869442,322.6704
30/6/2024 3:16,50005.61,0.2766686,0.3869442,322.6354
30/6/2024 3:16,50005.61,0.2749046,0.3869442,320.1125
30/6/2024 3:16,50005.61,0.2731468,0.3959471,322.9175
30/6/2024 3:16,50005.61,0.2749046,0.3869442,322.0811
30/6/2024 3:16,50005.61,0.2766686,0.3869442,323.5995
30/6/2024 3:16,50506.67,0.2749046,0.3869442,322.7543
30/6/2024 3:16,50506.67,0.2749046,0.3959471,323.0391
30/6/2024 3:16,50506.67,0.2749107,0.3869442,323.7658
30/6/2024 3:16,50506.67,0.2766686,0.3869442,322.9321
30/6/2024 3:16,50506.67,0.2731468,0.3869442,323.9137
30/6/2024 3:16,50493.71,0.2766686,0.3869442,319.0856
30/6/2024 3:16,50493.71,0.2749046,0.3959471,325.3015
30/6/2024 3:16,50506.67,0.2766686,0.3869442,322.3673
30/6/2024 3:16,50506.67,0.2731407,0.3959471,322.7543
30/6/2024 3:16,50506.67,0.2749046,0.3869442,321.7833
30/6/2024 3:16,50506.67,0.2784265,0.3869442,323.3272
30/6/2024 3:16,50506.67,0.2784326,0.3869442,322.5073
30/6/2024 3:16,50493.71,0.2749046,0.3869442,323.4512
30/6/2024 3:16,50506.67,0.2766686,0.3869442,324.0627
30/6/2024 3:16,50506.67,0.2749046,0.3869442,323.0392
30/6/2024 3:16,50506.67,0.2766686,0.3959471,322.8963
30/6/2024 3:16,50506.67,0.2749046,0.3869442,320.8509
30/6/2024 3:16,50506.67,0.2766686,0.3869442,323.1828
30/6/2024 3:16,50493.71,0.2731407,0.3869442,323.0189
30/6/2024 3:16,50506.67,0.2766686,0.3869442,323.0754
30/6/2024 3:16,50506.67,0.2784326,0.3959471,320.7208
30/6/2024 3:16,50506.67,0.2766686,0.3869442,323.6569
30/6/2024 3:16,51007.73,0.2766686,0.3959471,324.4994
30/6/2024 3:16,51007.73,0.2766686,0.3869442,322.5906
30/6/2024 3:16,51007.73,0.2731407,0.3869442,322.7678
30/6/2024 3:16,51007.73,0.2766686,0.3869442,324.196
30/6/2024 3:16,51007.73,0.2801965,0.3869442,323.0182
30/6/2024 3:16,51007.73,0.2819544,0.3869442,324.0459
30/6/2024 3:16,50994.64,0.2749046,0.3869442,323.3236
30/6/2024 3:16,51007.73,0.2766686,0.3869442,323.1624
30/6/2024 3:16,51003.26,0.2749046,0.3869442,321.2032
30/6/2024 3:16,51007.73,0.2784265,0.3869442,324.4994
30/6/2024 3:16,51007.73,0.2801905,0.3869442,323.1624
30/6/2024 3:16,51007.73,0.2749046,0.3869442,322.7322
30/6/2024 3:16,51003.26,0.2819544,0.3869442,324.0226
30/6/2024 3:16,51007.73,0.2766686,0.3869442,323.1624
30/6/2024 3:16,51007.73,0.2713828,0.3869442,323.7866
30/6/2024 3:16,51007.73,0.2766686,0.3869442,322.2041
30/6/2024 3:16,51007.73,0.2749107,0.3959471,323.7866
30/6/2024 3:16,51007.73,0.2749107,0.3869442,324.3473
30/6/2024 3:16,51003.26,0.2784326,0.3869442,322.8551
30/6/2024 3:16,51003.26,0.2749046,0.3869442,321.6054
30/6/2024 3:16,51007.73,0.2749046,0.3869442,321.4863
30/6/2024 3:16,51003.26,0.2801905,0.3869442,324.7807
30/6/2024 3:16,51495.57,0.2766686,0.3959471,323.0336
30/6/2024 3:16,51508.79,0.2766686,0.3869442,323.325
30/6/2024 3:16,51495.57,0.2766686,0.3869442,320.0056
30/6/2024 3:16,51508.79,0.2819544,0.3869442,324.4844
30/6/2024 3:16,51495.57,0.2766686,0.3869442,324.4597
30/6/2024 3:16,51495.57,0.2854823,0.3869442,324.4597
30/6/2024 3:16,51508.79,0.2766686,0.3869442,323.1789
30/6/2024 3:16,51508.79,0.2731407,0.3869442,323.5815
30/6/2024 3:16,51495.57,0.2784326,0.3869442,320.5179
30/6/2024 3:16,51508.79,0.2766686,0.3869442,324.6798
30/6/2024 3:16,51508.79,0.2784326,0.3869442,323.7686
30/6/2024 3:16,51508.79,0.2731407,0.3869442,323.5815
30/6/2024 3:16,51508.79,0.2784326,0.3779412,322.8532
30/6/2024 3:16,51508.79,0.2749046,0.3869442,321.4595
30/6/2024 3:16,51508.79,0.2784265,0.3869442,325.1044
30/6/2024 3:16,51508.79,0.2749046,0.3869442,323.4341
30/6/2024 3:16,51495.57,0.2784326,0.3869442,320.6479
30/6/2024 3:16,51495.57,0.2749046,0.3869442,320.2604
30/6/2024 3:16,51508.79,0.2731407,0.3869442,324.0289
30/6/2024 3:16,51508.79,0.2766686,0.3869442,323.9182
30/6/2024 3:16,51508.79,0.2731468,0.3869442,325.1477
30/6/2024 3:16,51782.85,0.2784326,0.3869442,323.9008
30/6/2024 3:16,52009.84,0.2766686,0.3779412,324.1395
30/6/2024 3:16,52009.84,0.2713828,0.3779412,323.5625
30/6/2024 3:16,51996.5,0.2749046,0.3779412,323.2836
30/6/2024 3:16,52009.84,0.2766686,0.3869442,324.3568
30/6/2024 3:16,52003.32,0.2766686,0.3869442,322.6683
30/6/2024 3:16,52009.84,0.2766686,0.3869442,324.7786
30/6/2024 3:16,52009.84,0.2801905,0.3869442,325.2499
30/6/2024 3:16,52009.84,0.2731407,0.3959471,322.8313
30/6/2024 3:16,52009.84,0.2731407,0.3779412,323.7115
30/6/2024 3:16,52009.84,0.2749046,0.3869442,321.7057
30/6/2024 3:16,52009.84,0.2749046,0.3869442,323.9007
30/6/2024 3:16,51996.5,0.2766686,0.3779412,325.1085
30/6/2024 3:16,51996.5,0.2749107,0.3779412,324.9779
30/6/2024 3:16,52009.84,0.2784326,0.3869442,321.9821
30/6/2024 3:16,52009.84,0.2766686,0.3869442,324.4693
30/6/2024 3:16,52009.84,0.2766686,0.3869442,323.7114
30/6/2024 3:16,51996.5,0.2731468,0.3869442,325.5857
30/6/2024 3:16,52003.32,0.2766686,0.3869442,326.6836
30/6/2024 3:16,52003.32,0.2749107,0.3869442,325.3813
30/6/2024 3:16,51996.5,0.2766686,0.3779412,324.1797
30/6/2024 3:16,52009.84,0.2766686,0.3869442,324.9779
30/6/2024 3:16,52497.43,0.2766686,0.3779412,326.6784
30/6/2024 3:16,52497.43,0.2784326,0.3689383,324.1632
30/6/2024 3:16,52510.9,0.2766686,0.3779412,325.37
30/6/2024 3:16,52510.9,0.2731407,0.3779412,324.2998
30/6/2024 3:16,52510.9,0.2766686,0.3869442,325.4424
30/6/2024 3:16,52510.9,0.2749046,0.3869442,324.4955
30/6/2024 3:16,52510.9,0.2784326,0.3869442,324.1874
30/6/2024 3:16,52510.9,0.2749046,0.3869442,323.7321
30/6/2024 3:16,52510.9,0.2766686,0.3779412,324.4539
30/6/2024 3:16,52497.43,0.2784326,0.3869442,322.6812
30/6/2024 3:16,52497.43,0.2766686,0.3869442,324.1633
30/6/2024 3:16,52497.43,0.2749046,0.3779412,326.1803
30/6/2024 3:16,52510.9,0.2731407,0.3779412,324.3409
30/6/2024 3:16,52510.9,0.2784265,0.3779412,324.9215
30/6/2024 3:16,52497.43,0.2749046,0.3869442,324.4291
30/6/2024 3:16,52497.43,0.2749046,0.3779412,324.0111
30/6/2024 3:16,52497.43,0.2749046,0.3869442,320.1975
30/6/2024 3:16,52497.43,0.2784326,0.3869442,323.0797
30/6/2024 3:16,52510.9,0.2749046,0.3869442,324.4538
30/6/2024 3:16,52497.43,0.2749046,0.3779412,326.6783
30/6/2024 3:16,52971.2,0.2766686,0.3779412,326.3726
30/6/2024 3:16,52998.36,0.2801905,0.3779412,327.2335
30/6/2024 3:16,52998.36,0.2749046,0.3779412,324.6363
30/6/2024 3:16,53011.96,0.2784265,0.3779412,325.8734
30/6/2024 3:16,53003.39,0.2801905,0.3779412,325.6812
30/6/2024 3:16,53011.96,0.2731407,0.3779412,324.6363
30/6/2024 3:16,53011.96,0.2766686,0.3869442,324.6363
30/6/2024 3:16,53011.96,0.2749046,0.3869442,324.3249
30/6/2024 3:16,52998.36,0.2731468,0.3779412,325.727
30/6/2024 3:16,53003.39,0.2784326,0.3779412,327.93
30/6/2024 3:16,53003.39,0.2766686,0.3869442,325.8441
30/6/2024 3:16,53011.96,0.2784326,0.3689383,324.9081
30/6/2024 3:16,53011.96,0.2749046,0.3779412,324.7506
30/6/2024 3:16,53003.39,0.2766686,0.3689383,324.2594
30/6/2024 3:16,53011.96,0.2749046,0.3779412,325.4313
30/6/2024 3:16,52998.36,0.2784326,0.3689383,324.3004
30/6/2024 3:16,53003.39,0.2766686,0.3779412,324.2595
30/6/2024 3:16,52998.36,0.2766686,0.3779412,324.5688
30/6/2024 3:16,53011.96,0.2749046,0.3779412,324.6363
30/6/2024 3:16,52998.36,0.2784326,0.3779412,325.5933
30/6/2024 3:16,53011.96,0.2766686,0.3779412,328.1436
30/6/2024 3:16,52998.36,0.2766686,0.3779412,324.7934
30/6/2024 3:16,52998.36,0.2872402,0.3869442,322.2291
30/6/2024 3:16,53513.02,0.2784326,0.3869442,325.0977
30/6/2024 3:16,53513.02,0.2784326,0.3689383,324.938
30/6/2024 3:16,53513.02,0.2784326,0.3689383,325.5828
30/6/2024 3:16,53513.02,0.2784326,0.3779412,325.0706
30/6/2024 3:16,53499.3,0.2766686,0.3689383,325.7172
30/6/2024 3:16,53499.3,0.2784326,0.3779412,324.938
30/6/2024 3:16,53499.3,0.2819544,0.3779412,323.0744
30/6/2024 3:16,53513.02,0.2731468,0.3689383,326.2434
30/6/2024 3:16,53513.02,0.2784265,0.3779412,325.2585
30/6/2024 3:16,53499.3,0.2731468,0.3779412,325.8347
30/6/2024 3:16,53499.3,0.2749046,0.3779412,328.5142
30/6/2024 3:16,53499.3,0.2766686,0.3779412,326.4989
30/6/2024 3:16,53499.3,0.2749046,0.3689383,324.9113
30/6/2024 3:16,53499.3,0.2766686,0.3869442,322.1703
30/6/2024 3:16,53513.02,0.2731468,0.3869442,326.7494
30/6/2024 3:16,53499.3,0.2784326,0.3779412,328.2318
30/6/2024 3:16,53499.3,0.2784326,0.3779412,325.2584
30/6/2024 3:16,53499.3,0.2749046,0.3779412,324.938
30/6/2024 3:16,53499.3,0.2784326,0.3689383,325.3918
30/6/2024 3:16,53499.3,0.2784326,0.3689383,322.8906
30/6/2024 3:16,53513.02,0.2766686,0.3869442,326.4109
30/6/2024 3:16,54003.45,0.2784326,0.3779412,327.3877
30/6/2024 3:16,54003.45,0.2784326,0.3779412,325.5562
30/6/2024 3:16,54014.08,0.2784265,0.3689383,325.703
30/6/2024 3:16,54014.08,0.2749046,0.3779412,323.3536
30/6/2024 3:16,54000.22,0.2766686,0.3689383,325.2095
30/6/2024 3:16,54014.08,0.2784265,0.3779412,326.1237
30/6/2024 3:16,54014.08,0.2784265,0.3689383,326.2548
30/6/2024 3:16,54003.45,0.2749046,0.3689383,323.6743
30/6/2024 3:16,54003.45,0.2784265,0.3779412,329.4981
30/6/2024 3:16,54000.22,0.2749046,0.3689383,325.3126
30/6/2024 3:16,54000.22,0.2766686,0.3689383,326.6482
30/6/2024 3:16,54003.45,0.2784326,0.3779412,325.8169
30/6/2024 3:16,54003.45,0.2766686,0.3689383,326.4398
30/6/2024 3:16,54000.22,0.2766686,0.3779412,325.6008
30/6/2024 3:16,54000.22,0.2819544,0.3779412,326.1238
30/6/2024 3:16,54014.08,0.2749046,0.3779412,328.6253
30/6/2024 3:16,54000.22,0.2819544,0.3779412,326.2548
30/6/2024 3:16,54000.22,0.2801905,0.3689383,327.5688
30/6/2024 3:16,54003.45,0.2766686,0.3689383,326.3392
30/6/2024 3:16,54000.22,0.2766686,0.3779412,326.2547
30/6/2024 3:16,54003.45,0.2766686,0.3689383,325.0361
30/6/2024 3:16,54501.15,0.2766686,0.3599353,326.2382
30/6/2024 3:16,54501.15,0.2749046,0.3689383,321.2661
30/6/2024 3:16,54501.15,0.2749046,0.3689383,324.6909
30/6/2024 3:16,54501.15,0.2837184,0.3779412,328.5181
30/6/2024 3:16,54501.15,0.2801905,0.3779412,326.2388
30/6/2024 3:16,54501.15,0.2766686,0.3689383,321.8444
30/6/2024 3:16,54501.15,0.2749046,0.3689383,324.2181
30/6/2024 3:16,54501.15,0.2784326,0.3779412,325.8394
30/6/2024 3:16,54501.15,0.2784265,0.3779412,326.0001
30/6/2024 3:16,54501.15,0.2801905,0.3869442,321.3816
30/6/2024 3:16,54501.15,0.2766686,0.3779412,325.483
30/6/2024 3:16,54501.15,0.2766686,0.3689383,323.5936
30/6/2024 3:16,54515.14,0.2731468,0.3779412,324.2191
30/6/2024 3:16,54501.15,0.2766686,0.3689383,325.1264
30/6/2024 3:16,54501.15,0.2749046,0.3779412,322.6918
30/6/2024 3:16,54501.15,0.2784265,0.3689383,325.8793
30/6/2024 3:16,54515.14,0.2766686,0.3689383,324.219
30/6/2024 3:16,54501.15,0.2766686,0.3689383,323.1253
30/6/2024 3:16,54501.15,0.2801905,0.3689383,320.0037
30/6/2024 3:16,54501.15,0.2872402,0.3779412,324.7722
30/6/2024 3:16,54501.15,0.2801905,0.3689383,320.8055
30/6/2024 3:16,54515.14,0.2784265,0.3689383,324.5737
30/6/2024 3:16,54887.82,0.2766686,0.3779412,323.3608
30/6/2024 3:16,55003.52,0.2766686,0.3779412,324.7673
30/6/2024 3:16,55002.08,0.2784326,0.3779412,324.3677
30/6/2024 3:16,55003.52,0.2801905,0.3689383,324.7672
30/6/2024 3:16,55002.08,0.2766686,0.3689383,324.5851
30/6/2024 3:16,55003.52,0.2819544,0.3779412,325.2025
30/6/2024 3:16,55002.08,0.2749046,0.3689383,323.7173
30/6/2024 3:16,55002.08,0.2731407,0.3689383,324.4764
30/6/2024 3:16,55002.08,0.2801905,0.3779412,327.9869
30/6/2024 3:16,55003.52,0.2784326,0.3779412,322.9621
30/6/2024 3:16,55002.08,0.2749046,0.3689383,323.9338
30/6/2024 3:16,55003.52,0.2749046,0.3689383,324.2249
30/6/2024 3:16,55003.52,0.2749046,0.3599353,323.7923
30/6/2024 3:16,55002.08,0.2766686,0.3779412,324.2592
30/6/2024 3:16,55002.08,0.2749046,0.3689383,324.3677
30/6/2024 3:16,55002.08,0.2766686,0.3689383,324.4764
30/6/2024 3:16,55002.08,0.2766686,0.3689383,324.3677
30/6/2024 3:16,55002.08,0.2749046,0.3689383,323.9339
30/6/2024 3:16,55003.52,0.2784326,0.3689383,323.7922
30/6/2024 3:16,55002.08,0.2749046,0.3689383,322.6396
30/6/2024 3:16,55002.08,0.2749046,0.3689383,324.2592
30/6/2024 3:16,55045.8,0.2766686,0.3779412,323.5859
30/6/2024 3:16,55503.01,0.2766686,0.3689383,320.7962
30/6/2024 3:16,55503.01,0.2766686,0.3689383,323.1928
30/6/2024 3:16,55503.01,0.2766686,0.3689383,323.8231
30/6/2024 3:16,55503.01,0.2784326,0.3599353,325.0989
30/6/2024 3:16,55503.01,0.2766686,0.3689383,323.6921
30/6/2024 3:16,55503.01,0.2801905,0.3689383,324.1932
30/6/2024 3:16,55503.01,0.2766686,0.3689383,323.0932
30/6/2024 3:16,55503.01,0.2784326,0.3689383,323.8924
30/6/2024 3:16,55503.01,0.2749046,0.3689383,322.7238
30/6/2024 3:16,55503.01,0.2749046,0.3689383,321.4098
30/6/2024 3:16,55503.01,0.2749046,0.3689383,323.3225
30/6/2024 3:16,55503.01,0.2784326,0.3689383,322.894
30/6/2024 3:16,55503.01,0.2766686,0.3689383,325.4685
30/6/2024 3:16,55503.01,0.2801905,0.3689383,324.1931
30/6/2024 3:16,55503.01,0.2766686,0.3779412,326.3789
30/6/2024 3:16,55503.01,0.2766686,0.3599353,325.4019
30/6/2024 3:16,55503.01,0.2766686,0.3689383,320.04
30/6/2024 3:16,55503.01,0.2766686,0.3689383,320.9188
30/6/2024 3:16,55503.01,0.2784265,0.3689383,324.0929
30/6/2024 3:16,55503.01,0.2819544,0.3689383,322.1993
30/6/2024 3:16,55503.01,0.2749046,0.3689383,322.2983
30/6/2024 3:16,55875.09,0.2766686,0.3689383,324.5374
30/6/2024 3:16,56003.94,0.2766686,0.3599353,325.2321
30/6/2024 3:16,56003.94,0.2766686,0.3689383,320.5322
30/6/2024 3:16,56003.94,0.2766686,0.3689383,324.411
30/6/2024 3:16,56003.94,0.2749107,0.3689383,325.1003
30/6/2024 3:16,56003.94,0.2749046,0.3599353,324.3797
30/6/2024 3:16,56003.58,0.2749046,0.3599353,323.9203
30/6/2024 3:16,56003.94,0.2766686,0.3689383,323.8224
30/6/2024 3:16,56003.94,0.2749046,0.3599353,324.474
30/6/2024 3:16,56003.58,0.2766686,0.3689383,323.9508
30/6/2024 3:16,56003.58,0.2731407,0.3689383,324.2145
30/6/2024 3:16,56003.94,0.2801905,0.3689383,325.2978
30/6/2024 3:16,56003.58,0.2784326,0.3689383,318.8056
30/6/2024 3:16,56003.94,0.2784326,0.3599353,323.9203
30/6/2024 3:16,56003.94,0.2766686,0.3599353,324.2145
30/6/2024 3:16,56003.58,0.2784265,0.3689383,324.0182
30/6/2024 3:16,56003.58,0.2749046,0.3599353,323.8224
30/6/2024 3:16,56003.94,0.2731407,0.3599353,323.9203
30/6/2024 3:16,56003.94,0.2749046,0.3779412,324.2145
30/6/2024 3:16,56003.58,0.2766686,0.3689383,324.6395
30/6/2024 3:16,56003.94,0.2766686,0.3689383,320.3412
30/6/2024 3:16,56432.5,0.2731407,0.3689383,320.5716
30/6/2024 3:16,56490.39,0.2801905,0.3599353,326.0387
30/6/2024 3:16,56504.87,0.2731407,0.3689383,326.0387
30/6/2024 3:16,56504.87,0.2731407,0.3689383,325.8289
30/6/2024 3:16,56504.87,0.2784326,0.3599353,327.4734
30/6/2024 3:16,56490.39,0.2766686,0.3689383,325.4792
30/6/2024 3:16,56490.39,0.2801905,0.3599353,326.7366
30/6/2024 3:16,56490.39,0.2749046,0.3599353,325.8974
30/6/2024 3:16,56504.87,0.2749046,0.3599353,325.9338
30/6/2024 3:16,56504.87,0.2784326,0.3689383,325.9338
30/6/2024 3:16,56490.39,0.2749046,0.3599353,325.5147
30/6/2024 3:16,56504.87,0.2766686,0.3599353,327.8955
30/6/2024 3:16,56490.39,0.2784326,0.3599353,324.5417
30/6/2024 3:16,56504.87,0.2766686,0.3689383,321.8921
30/6/2024 3:16,56504.87,0.2731407,0.3599353,325.3055
30/6/2024 3:16,56504.87,0.2766686,0.3599353,327.1573
30/6/2024 3:16,56504.87,0.2749046,0.3599353,327.368
30/6/2024 3:16,56504.87,0.2766686,0.3689383,325.5146
30/6/2024 3:16,56504.87,0.2766686,0.3599353,326.1437
30/6/2024 3:16,56490.39,0.2766686,0.3689383,326.2117
30/6/2024 3:16,56490.39,0.2766686,0.3689383,326.3166
30/6/2024 3:16,56504.87,0.2784265,0.3689383,326.4589
30/6/2024 3:16,57003.64,0.2749046,0.3599353,327.8407
30/6/2024 3:16,57005.8,0.2784326,0.3599353,327.7715
30/6/2024 3:16,57005.8,0.2784326,0.3599353,326.8746
30/6/2024 3:16,57005.8,0.2784326,0.3599353,325.9814
30/6/2024 3:16,57005.8,0.2731407,0.3599353,327.4348
30/6/2024 3:16,56991.19,0.2749046,0.3599353,328.1773
30/6/2024 3:16,57005.8,0.2766686,0.3599353,327.8838
30/6/2024 3:16,57005.8,0.2801905,0.3599353,328.3336
30/6/2024 3:16,57005.8,0.2766686,0.3599353,327.6166
30/6/2024 3:16,57005.8,0.2766686,0.3689383,327.8838
30/6/2024 3:16,57005.8,0.2749046,0.3689383,323.1084
30/6/2024 3:16,57005.8,0.2749046,0.3689383,322.1262
30/6/2024 3:16,57005.8,0.2766686,0.3689383,327.9962
30/6/2024 3:16,57003.64,0.2766686,0.3599353,327.2808
30/6/2024 3:16,57005.8,0.2784326,0.3599353,328.5588
30/6/2024 3:16,57003.64,0.2766686,0.3689383,327.7287
30/6/2024 3:16,57005.8,0.2766686,0.3599353,327.8838
30/6/2024 3:16,57005.8,0.2784326,0.3599353,328.1086
30/6/2024 3:16,57005.8,0.2784326,0.3689383,327.2105
30/6/2024 3:16,57005.8,0.2784265,0.3779412,328.5589
30/6/2024 3:16,57506.73,0.2749046,0.3599353,332.4707
30/6/2024 3:16,57506.73,0.2731407,0.3599353,330.5921
30/6/2024 3:16,57506.73,0.2766686,0.3599353,331.2626
30/6/2024 3:16,57506.73,0.2819544,0.3599353,330.9008
30/6/2024 3:16,57506.73,0.2749046,0.3599353,332.4706
30/6/2024 3:16,57506.73,0.2784326,0.3689383,328.1836
30/6/2024 3:16,57491.99,0.2766686,0.3599353,328.3766
30/6/2024 3:16,57491.99,0.2766686,0.3599353,329.8171
30/6/2024 3:16,57506.73,0.2731407,0.3689383,327.8978
30/6/2024 3:16,57506.73,0.2731468,0.3599353,330.5912
30/6/2024 3:16,57491.99,0.2749046,0.3599353,328.9762
30/6/2024 3:16,57491.99,0.2766686,0.3599353,329.9374
30/6/2024 3:16,57491.99,0.2784326,0.3599353,330.4706
30/6/2024 3:16,57506.73,0.2784326,0.3599353,329.8174
30/6/2024 3:16,57506.73,0.2784326,0.3599353,332.2288
30/6/2024 3:16,57506.73,0.2749046,0.3599353,331.9872
30/6/2024 3:16,57506.73,0.2731407,0.3599353,330.4194
30/6/2024 3:16,57506.73,0.2749046,0.3599353,331.7456
30/6/2024 3:16,57506.73,0.2749046,0.3599353,332.108
30/6/2024 3:16,57506.73,0.2784326,0.3599353,331.9872
30/6/2024 3:16,57506.73,0.2749046,0.3599353,331.7455
30/6/2024 3:16,57506.73,0.2749046,0.3599353,332.5916
30/6/2024 3:16,57992.79,0.2766686,0.3599353,332.3433
30/6/2024 3:16,58007.66,0.2731407,0.3599353,332.5333
30/6/2024 3:16,58007.66,0.2766686,0.3599353,332.5334
30/6/2024 3:16,58003.71,0.2784265,0.3689383,333.638
30/6/2024 3:16,58007.66,0.2766686,0.3599353,332.9226
30/6/2024 3:16,58003.71,0.2819544,0.3599353,333.379
30/6/2024 3:16,58007.66,0.2766686,0.3599353,333.312
30/6/2024 3:16,58003.71,0.2784265,0.3689383,333.2495
30/6/2024 3:16,58007.66,0.2749046,0.3599353,331.3668
30/6/2024 3:16,58003.71,0.2784265,0.3689383,333.638
30/6/2024 3:16,58007.66,0.2731407,0.3599353,332.1442
30/6/2024 3:16,58007.66,0.2784326,0.3599353,332.7928
30/6/2024 3:16,58007.66,0.2749046,0.3599353,332.2739
30/6/2024 3:16,58003.71,0.2766686,0.3599353,332.2139
30/6/2024 3:16,58007.66,0.2749046,0.3599353,332.2739
30/6/2024 3:16,58007.66,0.2784326,0.3689383,332.4036
30/6/2024 3:16,58003.71,0.2766686,0.3599353,332.6021
30/6/2024 3:16,58003.71,0.2766686,0.3689383,332.3433
30/6/2024 3:16,58003.71,0.2766686,0.3599353,333.12
30/6/2024 3:16,58003.71,0.2731407,0.3599353,332.6021
30/6/2024 3:16,58007.66,0.2749046,0.3599353,332.7928
30/6/2024 3:16,58003.71,0.2784265,0.3599353,333.5085
30/6/2024 3:16,58508.59,0.2784326,0.3599353,337.9041
30/6/2024 3:16,58493.59,0.2784265,0.3599353,336.9316
30/6/2024 3:16,58493.59,0.2749046,0.3599353,335.8183
30/6/2024 3:16,58508.59,0.2766686,0.3599353,338.8746
30/6/2024 3:16,58508.59,0.2749046,0.3599353,337.4875
30/6/2024 3:16,58508.59,0.2784326,0.3689383,331.6075
30/6/2024 3:16,58493.59,0.2784326,0.3599353,335.2612
30/6/2024 3:16,58508.59,0.2749046,0.3599353,337.2096
30/6/2024 3:16,58508.59,0.2731407,0.3599353,335.1937
30/6/2024 3:16,58493.59,0.2731407,0.3689383,334.9825
30/6/2024 3:16,58493.59,0.2784265,0.3599353,336.9316
30/6/2024 3:16,58508.59,0.2766686,0.3599353,337.6264
30/6/2024 3:16,58508.59,0.2766686,0.3599353,336.3752
30/6/2024 3:16,58508.59,0.2766686,0.3599353,335.6127
30/6/2024 3:16,58508.59,0.2784265,0.3599353,337.2096
30/6/2024 3:16,58508.59,0.2749046,0.3599353,335.7523
30/6/2024 3:16,58508.59,0.2731407,0.3599353,335.8183
