Time (UTC +02:00 d/M/yyyy h:mm:ss tt),Frequency (B) (Hz),Peak to peak (A) (V),Peak to peak (B) (V),"Phase (B, A) (°)"
30/6/2024 2:57,24997.59,0.4711295,0.8728141,315.394
30/6/2024 2:57,25004.02,0.4799341,0.8728141,315.394
30/6/2024 2:57,24997.59,0.4711295,0.8773003,315.1918
30/6/2024 2:57,25004.02,0.4667348,0.8773003,313.9794
30/6/2024 2:57,25004.02,0.4755394,0.8728141,315.0142
30/6/2024 2:57,24997.59,0.4667348,0.8818018,314.0681
30/6/2024 2:57,24997.59,0.4755394,0.8683126,315.2989
30/6/2024 2:57,25004.02,0.4755394,0.8773156,315.591
30/6/2024 2:57,24997.59,0.4711295,0.8683126,315.4769
30/6/2024 2:57,24997.59,0.4711295,0.8728141,315.3818
30/6/2024 2:57,25004.02,0.4711295,0.8728141,315.1918
30/6/2024 2:57,24997.59,0.4711295,0.8818018,315.002
30/6/2024 2:57,24997.59,0.4711295,0.8773003,313.8854
30/6/2024 2:57,25004.02,0.4799341,0.8773003,314.9193
30/6/2024 2:57,25004.02,0.4799341,0.8728141,315.1091
30/6/2024 2:57,25004.02,0.4755394,0.8773003,315.2869
30/6/2024 2:57,25506.11,0.484344,0.8458205,315.5561
30/6/2024 2:57,25499.55,0.4843287,0.850322,315.8251
30/6/2024 2:57,25506.11,0.4755241,0.8548235,315.2758
30/6/2024 2:57,25499.55,0.484344,0.841319,314.9839
30/6/2024 2:57,25506.11,0.4799341,0.8458205,315.7433
30/6/2024 2:57,25499.55,0.4799341,0.850322,316.1181
30/6/2024 2:57,25506.11,0.4799341,0.841319,316.7639
30/6/2024 2:57,25499.55,0.4843287,0.8458205,315.7433
30/6/2024 2:57,25506.11,0.4799341,0.8458205,316.3878
30/6/2024 2:57,25506.11,0.4799341,0.8458205,316.4818
30/6/2024 2:57,25499.55,0.4755241,0.850322,314.9025
30/6/2024 2:57,25506.11,0.484344,0.8503219,315.6497
30/6/2024 2:57,25499.55,0.4755394,0.8458205,316.212
30/6/2024 2:57,25499.55,0.4755394,0.850322,316.1182
30/6/2024 2:57,25499.55,0.4755241,0.850322,314.8094
30/6/2024 2:57,25499.55,0.4799341,0.8458205,316.212
30/6/2024 2:57,25499.55,0.4755241,0.850322,315.1824
30/6/2024 2:57,25506.11,0.4799341,0.850322,315.7433
30/6/2024 2:57,25499.55,0.4711295,0.8548235,315.9188
30/6/2024 2:57,25499.55,0.4799341,0.8548235,316.5877
30/6/2024 2:57,25499.55,0.4755241,0.841319,314.5301
30/6/2024 2:57,25499.55,0.4799341,0.8458205,316.5758
30/6/2024 2:57,25994.83,0.4799341,0.8233131,317.0988
30/6/2024 2:57,26001.51,0.4887387,0.8368175,315.8106
30/6/2024 2:57,26001.51,0.4843287,0.832316,317.1968
30/6/2024 2:57,26001.51,0.4799341,0.832316,315.8052
30/6/2024 2:57,26001.51,0.4843287,0.8188117,317.4697
30/6/2024 2:57,26001.51,0.4887387,0.8233131,316.7284
30/6/2024 2:57,26001.51,0.484344,0.8233131,316.0818
30/6/2024 2:57,26001.51,0.484344,0.8233131,315.6265
30/6/2024 2:57,26001.51,0.4799341,0.8278146,317.1041
30/6/2024 2:57,26001.51,0.4887387,0.8278146,317.0062
30/6/2024 2:57,26001.51,0.4843287,0.8278146,316.5435
30/6/2024 2:57,26001.51,0.4843287,0.8368175,317.0061
30/6/2024 2:57,26001.51,0.4887387,0.8233131,316.9189
30/6/2024 2:57,26001.51,0.484344,0.8278146,315.8974
30/6/2024 2:57,26001.51,0.4843287,0.8278146,316.6359
30/6/2024 2:57,26001.51,0.4887539,0.8278146,316.174
30/6/2024 2:57,26001.51,0.484344,0.8233131,316.0871
30/6/2024 2:57,26001.51,0.484344,0.8233131,315.8974
30/6/2024 2:57,26001.51,0.4799341,0.8233131,317.0115
30/6/2024 2:57,26001.51,0.484344,0.8188117,316.7337
30/6/2024 2:57,26001.51,0.484344,0.8233131,316.0817
30/6/2024 2:57,26001.51,0.4887387,0.8278146,316.5435
30/6/2024 2:57,26503.47,0.4887387,0.8098087,318.3124
30/6/2024 2:57,26503.47,0.4887387,0.8098087,317.7583
30/6/2024 2:57,26503.47,0.4931486,0.8053224,318.1363
30/6/2024 2:57,26503.47,0.4887387,0.8008209,318.5929
30/6/2024 2:57,26503.47,0.4887387,0.8053224,318.228
30/6/2024 2:57,26503.47,0.484344,0.8098239,317.3813
30/6/2024 2:57,26503.47,0.4931486,0.8008209,318.7756
30/6/2024 2:57,26503.47,0.4887387,0.8008209,318.4036
30/6/2024 2:57,26503.47,0.484344,0.8053224,316.893
30/6/2024 2:57,26503.47,0.484344,0.8098087,317.0883
30/6/2024 2:57,26503.47,0.4887387,0.8053224,318.0519
30/6/2024 2:57,26503.47,0.484344,0.8098087,317.283
30/6/2024 2:57,26503.47,0.484344,0.8053224,317.5632
30/6/2024 2:57,26503.47,0.4887387,0.8053224,317.8494
30/6/2024 2:57,26503.47,0.4931486,0.8008209,318.4949
30/6/2024 2:57,26503.47,0.4931486,0.8143101,317.9405
30/6/2024 2:57,26503.47,0.4887387,0.8098087,317.954
30/6/2024 2:57,26496.66,0.4887387,0.8053224,318.2212
30/6/2024 2:57,26503.47,0.4887387,0.8008209,318.8733
30/6/2024 2:57,26503.47,0.4887387,0.8053224,318.0389
30/6/2024 2:57,26503.47,0.484344,0.8053224,317.0814
30/6/2024 2:57,27005.43,0.4887387,0.7828302,319.2173
30/6/2024 2:57,26998.49,0.4931486,0.7918332,318.9277
30/6/2024 2:57,27005.43,0.4887387,0.7828302,319.5908
30/6/2024 2:57,26998.49,0.4887387,0.7828302,319.4105
30/6/2024 2:57,26998.49,0.4931486,0.7873318,318.8312
30/6/2024 2:57,27005.43,0.4887387,0.7918333,319.8934
30/6/2024 2:57,26998.49,0.4931486,0.7873318,319.3139
30/6/2024 2:57,26998.49,0.4931486,0.7873318,318.7347
30/6/2024 2:57,26998.49,0.4887387,0.7828302,319.4942
30/6/2024 2:57,26998.49,0.4887387,0.7873318,319.7968
30/6/2024 2:57,27005.43,0.4887387,0.7918333,319.3976
30/6/2024 2:57,26998.49,0.4931486,0.7828302,319.6036
30/6/2024 2:57,27005.43,0.4887387,0.7873318,319.0114
30/6/2024 2:57,26998.49,0.4887387,0.7873318,319.7003
30/6/2024 2:57,26998.49,0.4931486,0.7828302,319.1079
30/6/2024 2:57,27005.43,0.4887387,0.7963347,319.1208
30/6/2024 2:57,27005.43,0.4931486,0.7828302,319.2045
30/6/2024 2:57,27005.43,0.4931486,0.7918332,318.3361
30/6/2024 2:57,27005.43,0.4975433,0.7963347,317.3729
30/6/2024 2:57,26998.49,0.4887387,0.7828302,319.507
30/6/2024 2:57,26998.49,0.4887387,0.7918332,319.1208
30/6/2024 2:57,26998.49,0.4887387,0.7828302,319.507
30/6/2024 2:57,27278.56,0.4931486,0.7828302,319.4633
30/6/2024 2:57,27500.32,0.4887387,0.7693259,320.1198
30/6/2024 2:57,27500.32,0.4931486,0.7693259,318.991
30/6/2024 2:57,27500.32,0.4931486,0.7693259,320.0373
30/6/2024 2:57,27507.39,0.4887387,0.7693259,319.6567
30/6/2024 2:57,27500.32,0.4887387,0.7693259,320.0247
30/6/2024 2:57,27500.32,0.4887387,0.7738273,319.7518
30/6/2024 2:57,27507.39,0.4887387,0.7693259,319.9421
30/6/2024 2:57,27500.32,0.4887387,0.7738273,320.7988
30/6/2024 2:57,27500.32,0.4887387,0.7783288,319.4664
30/6/2024 2:57,27500.32,0.4931486,0.7738273,320.7863
30/6/2024 2:57,27500.32,0.4931486,0.7828303,319.6567
30/6/2024 2:57,27500.32,0.5019532,0.7693259,318.896
30/6/2024 2:57,27500.32,0.4887387,0.7693259,319.8344
30/6/2024 2:57,27500.32,0.4931486,0.7693259,320.215
30/6/2024 2:57,27500.32,0.4887387,0.7738273,319.7518
30/6/2024 2:57,27500.32,0.4975585,0.7693259,320.9893
30/6/2024 2:57,27507.39,0.5019532,0.7693259,318.6109
30/6/2024 2:57,27500.32,0.4975585,0.7648244,321.7511
30/6/2024 2:57,27500.32,0.4931486,0.7738273,320.3228
30/6/2024 2:57,27500.32,0.4931486,0.7648244,320.4054
30/6/2024 2:57,27500.32,0.4887387,0.7693259,319.8344
30/6/2024 2:57,27994.96,0.4975585,0.7558214,320.7199
30/6/2024 2:57,28002.15,0.4975585,0.7513351,320.4388
30/6/2024 2:57,28002.15,0.4975585,0.7558214,320.2515
30/6/2024 2:57,28002.15,0.4931486,0.7513351,321.001
30/6/2024 2:57,28002.15,0.4887387,0.7558214,321.001
30/6/2024 2:57,28002.15,0.4887387,0.7648244,320.3522
30/6/2024 2:57,28002.15,0.4975585,0.7603381,321.5704
30/6/2024 2:57,28002.15,0.4975585,0.7513351,320.7199
30/6/2024 2:57,28002.15,0.4975585,0.7648244,320.3452
30/6/2024 2:57,28002.15,0.4931486,0.7513351,319.9775
30/6/2024 2:57,28002.15,0.4931486,0.7603229,318.5669
30/6/2024 2:57,28002.15,0.4931486,0.7558367,321.2822
30/6/2024 2:57,28002.15,0.4931486,0.7603229,320.9073
30/6/2024 2:57,28002.15,0.4887387,0.7558367,321.3758
30/6/2024 2:57,28002.15,0.4975585,0.7558214,320.2515
30/6/2024 2:57,28002.15,0.4931486,0.7558367,320.6262
30/6/2024 2:57,28002.15,0.4931486,0.7603229,319.6896
30/6/2024 2:57,28002.15,0.4975585,0.7603229,320.6263
30/6/2024 2:57,28002.15,0.4931486,0.7513351,319.596
30/6/2024 2:57,28002.15,0.4931486,0.7558367,321.1884
30/6/2024 2:57,28002.15,0.4931486,0.7558214,319.8822
30/6/2024 2:57,28496.66,0.4975585,0.7423475,321.4929
30/6/2024 2:57,28503.98,0.4975585,0.7468337,322.4048
30/6/2024 2:57,28503.98,0.4931486,0.7423475,322.0373
30/6/2024 2:57,28503.98,0.4931486,0.7468337,321.5848
30/6/2024 2:57,28503.98,0.5019532,0.737846,321.6697
30/6/2024 2:57,28503.98,0.4975585,0.7423475,321.9523
30/6/2024 2:57,28503.98,0.4975585,0.7468337,322.3129
30/6/2024 2:57,28503.98,0.5019532,0.7468337,321.394
30/6/2024 2:57,28503.98,0.4975585,0.7513351,321.7616
30/6/2024 2:57,28503.98,0.4975585,0.7468337,322.4048
30/6/2024 2:57,28503.98,0.4931486,0.7468489,321.9524
30/6/2024 2:57,28496.66,0.4975585,0.7423475,321.5848
30/6/2024 2:57,28503.98,0.5019532,0.7468337,321.9454
30/6/2024 2:57,28503.98,0.4975585,0.7468489,321.7616
30/6/2024 2:57,28496.66,0.4931486,0.7423475,321.9454
30/6/2024 2:57,28503.98,0.4975585,0.7513351,321.2102
30/6/2024 2:57,28503.98,0.4975585,0.7423475,321.9524
30/6/2024 2:57,28503.98,0.5019532,0.7423475,321.3091
30/6/2024 2:57,28503.98,0.4975585,0.7423475,321.9523
30/6/2024 2:57,28496.66,0.4975585,0.7423322,322.1291
30/6/2024 2:57,28496.66,0.5019532,0.7468489,320.7507
30/6/2024 2:57,28503.98,0.4975585,0.7513351,320.8496
30/6/2024 2:57,29005.81,0.4975585,0.7333446,322.8604
30/6/2024 2:57,28998.37,0.4975585,0.7468489,322.7635
30/6/2024 2:57,28998.36,0.5019532,0.7333446,322.3197
30/6/2024 2:57,28998.37,0.4975585,0.737846,322.9506
30/6/2024 2:57,28998.37,0.4975585,0.7333446,322.8536
30/6/2024 2:57,28998.37,0.5107578,0.7288431,323.2139
30/6/2024 2:57,28998.36,0.4975585,0.7288431,323.5809
30/6/2024 2:57,28998.36,0.5019684,0.7288431,323.4908
30/6/2024 2:57,28998.36,0.5019684,0.7288431,323.3108
30/6/2024 2:57,28998.36,0.5019532,0.7333446,322.1394
30/6/2024 2:57,28998.37,0.4975585,0.7288431,323.6641
30/6/2024 2:57,28998.37,0.5107731,0.737846,322.5833
30/6/2024 2:57,28998.36,0.5019532,0.737846,321.869
30/6/2024 2:57,28998.36,0.4975585,0.7288431,323.2207
30/6/2024 2:57,29005.81,0.4975585,0.7423475,322.8604
30/6/2024 2:57,28998.37,0.5019684,0.7288431,323.2208
30/6/2024 2:57,28998.36,0.4975585,0.7333446,322.5901
30/6/2024 2:57,28998.37,0.4975585,0.7288431,323.304
30/6/2024 2:57,28998.36,0.5019684,0.7288431,323.4908
30/6/2024 2:57,28998.36,0.4975585,0.7333446,323.4008
30/6/2024 2:57,28998.36,0.4975585,0.7288431,323.1307
30/6/2024 2:57,29500.06,0.4975585,0.71984,324.2961
30/6/2024 2:57,29500.06,0.5019684,0.7243416,323.9037
30/6/2024 2:57,29500.06,0.5019532,0.7243416,322.5729
30/6/2024 2:57,29500.06,0.4975585,0.71984,324.5671
30/6/2024 2:57,29500.06,0.5019532,0.71984,323.5241
30/6/2024 2:57,29500.06,0.5019532,0.7198401,322.7501
30/6/2024 2:57,29500.06,0.5019532,0.7153386,322.8585
30/6/2024 2:57,29507.64,0.4975585,0.7288431,322.6682
30/6/2024 2:57,29500.06,0.4975585,0.71984,324.1752
30/6/2024 2:57,29500.06,0.5019532,0.7153386,322.8586
30/6/2024 2:57,29507.64,0.5063632,0.7153386,323.7009
30/6/2024 2:57,29500.06,0.5019684,0.7198401,323.5241
30/6/2024 2:57,29500.06,0.5019532,0.71984,323.334
30/6/2024 2:57,29500.06,0.4975585,0.7243416,323.5241
30/6/2024 2:57,29500.06,0.4975585,0.7243416,323.9855
30/6/2024 2:57,29500.06,0.5063631,0.71984,325.1344
30/6/2024 2:57,29507.64,0.5019684,0.7243416,323.5241
30/6/2024 2:57,29500.06,0.5063631,0.7198401,323.1439
30/6/2024 2:57,29500.06,0.4975585,0.7243416,323.5241
30/6/2024 2:57,29500.06,0.5019532,0.7198401,322.573
30/6/2024 2:57,29500.06,0.5019532,0.728843,322.7633
30/6/2024 2:57,29500.06,0.4975585,0.7198401,323.714
30/6/2024 2:57,30001.77,0.5019684,0.7108371,324.6088
30/6/2024 2:57,30001.76,0.4975585,0.7108371,324.7072
30/6/2024 2:57,29994.06,0.5019684,0.7063357,324.4271
30/6/2024 2:57,30001.76,0.5019532,0.7153386,323.3041
30/6/2024 2:57,30001.77,0.5063631,0.7108371,323.7674
30/6/2024 2:57,30001.77,0.5019532,0.7063357,323.2989
30/6/2024 2:57,29994.06,0.5019684,0.7108371,324.7021
30/6/2024 2:57,30001.76,0.5063632,0.7108371,324.7955
30/6/2024 2:57,30001.76,0.5107731,0.7108371,323.8661
30/6/2024 2:57,30001.77,0.4975585,0.7108371,324.8005
30/6/2024 2:57,30001.77,0.5019684,0.7108371,324.7021
30/6/2024 2:57,30001.76,0.5019532,0.7108371,323.6738
30/6/2024 2:57,30001.77,0.4975585,0.7108371,324.6088
30/6/2024 2:57,30001.76,0.5063632,0.7108371,324.8888
30/6/2024 2:57,30001.76,0.4975585,0.7108371,324.1416
30/6/2024 2:57,30001.76,0.5019532,0.7153386,323.2989
30/6/2024 2:57,30001.77,0.5063632,0.7063357,324.1417
30/6/2024 2:57,30001.76,0.4975585,0.7198401,324.5154
30/6/2024 2:57,30001.76,0.5063632,0.7108371,324.6089
30/6/2024 2:57,30001.76,0.4975585,0.7153386,324.3337
30/6/2024 2:57,30001.77,0.4975585,0.7153386,324.1417
30/6/2024 2:57,30426.57,0.4975585,0.7063357,325.4568
30/6/2024 2:57,30503.47,0.4975585,0.7063357,324.3905
30/6/2024 2:57,30503.47,0.5107578,0.7018341,325.2149
30/6/2024 2:57,30495.63,0.5107578,0.7018341,324.8488
30/6/2024 2:57,30503.47,0.5019532,0.7063357,324.2987
30/6/2024 2:57,30503.47,0.5019532,0.7018341,324.3905
30/6/2024 2:57,30503.47,0.5063632,0.7063357,324.8566
30/6/2024 2:57,30503.47,0.5063632,0.7108371,325.8621
30/6/2024 2:57,30503.47,0.5019532,0.6928464,324.6656
30/6/2024 2:57,30503.47,0.4975585,0.7018342,325.5806
30/6/2024 2:57,30503.47,0.5063631,0.6928464,324.8488
30/6/2024 2:57,30503.47,0.5019532,0.7063357,323.9313
30/6/2024 2:57,30503.47,0.5063632,0.7108371,325.6718
30/6/2024 2:57,30503.47,0.5063631,0.7063357,324.3905
30/6/2024 2:57,30503.47,0.5019532,0.7108371,324.5817
30/6/2024 2:57,30503.47,0.5107578,0.7018341,325.1235
30/6/2024 2:57,30503.47,0.5019532,0.6973327,324.0309
30/6/2024 2:57,30503.47,0.5019532,0.7018342,324.8489
30/6/2024 2:57,30503.47,0.5063632,0.7018341,325.2227
30/6/2024 2:57,30503.47,0.5107578,0.7063357,325.215
30/6/2024 2:57,30503.47,0.5019532,0.7018341,324.2987
30/6/2024 2:57,30503.47,0.5019532,0.7063357,324.3905
30/6/2024 2:57,31005.17,0.5151677,0.6928464,329.2887
30/6/2024 2:57,30997.21,0.5107578,0.6928464,325.9164
30/6/2024 2:57,30997.21,0.5063632,0.6973327,325.9164
30/6/2024 2:57,30997.21,0.5019532,0.6928464,325.9239
30/6/2024 2:57,31005.17,0.5063632,0.6928464,325.924
30/6/2024 2:57,30997.21,0.5151677,0.6928464,325.9239
30/6/2024 2:57,30997.21,0.5063631,0.688345,324.2166
30/6/2024 2:57,31005.17,0.5019532,0.6973327,322.7631
30/6/2024 2:57,30997.21,0.5063632,0.6928464,325.8344
30/6/2024 2:57,31005.17,0.5107578,0.6973327,325.7448
30/6/2024 2:57,30997.21,0.5063632,0.6928464,326.7282
30/6/2024 2:57,31005.17,0.5107578,0.6928464,327.2551
30/6/2024 2:57,30997.21,0.5063632,0.6928464,326.5498
30/6/2024 2:57,30997.21,0.5063632,0.6928464,325.9239
30/6/2024 2:57,30997.21,0.5063632,0.6928464,325.9164
30/6/2024 2:57,30997.21,0.5063632,0.6928464,325.9239
30/6/2024 2:57,30997.21,0.5019532,0.6973327,322.5895
30/6/2024 2:57,31005.17,0.5063632,0.6928464,326.8099
30/6/2024 2:57,30997.21,0.5019684,0.6928464,325.9164
30/6/2024 2:57,31005.17,0.5107578,0.6973327,325.4758
30/6/2024 2:57,31005.17,0.5019532,0.6928312,323.1328
30/6/2024 2:57,31498.78,0.5019532,0.6793573,325.5435
30/6/2024 2:57,31498.78,0.5063632,0.6838435,327.2035
30/6/2024 2:57,31506.87,0.5107578,0.6838588,328.517
30/6/2024 2:57,31498.78,0.5063632,0.6838435,326.1594
30/6/2024 2:57,31498.78,0.5063632,0.688345,325.4554
30/6/2024 2:57,31498.78,0.5151677,0.688345,329.2094
30/6/2024 2:57,31498.78,0.5019532,0.6928464,325.5435
30/6/2024 2:57,31506.87,0.5151677,0.688345,326.2472
30/6/2024 2:57,31506.87,0.5019532,0.6838435,326.4153
30/6/2024 2:57,31498.78,0.5019532,0.6838435,325.4554
30/6/2024 2:57,31506.87,0.5063632,0.688345,330.2345
30/6/2024 2:57,31498.78,0.5151677,0.688345,327.9087
30/6/2024 2:57,31498.78,0.5107578,0.6838588,325.4479
30/6/2024 2:57,31506.87,0.5063632,0.6838588,325.6316
30/6/2024 2:57,31498.78,0.5063631,0.688345,325.4479
30/6/2024 2:57,31498.78,0.5063632,0.6793573,325.4554
30/6/2024 2:57,31506.87,0.5063632,0.6928464,325.5435
30/6/2024 2:57,31506.87,0.5019532,0.688345,325.8002
30/6/2024 2:57,31498.78,0.5019532,0.688345,325.4479
30/6/2024 2:57,31498.78,0.5063631,0.6928465,325.6316
30/6/2024 2:57,31506.87,0.5063632,0.6928465,325.9761
30/6/2024 2:57,32000.35,0.5019532,0.6838435,327.1609
30/6/2024 2:57,32000.35,0.5107731,0.6748558,327.075
30/6/2024 2:57,32000.35,0.5107578,0.6793573,327.3253
30/6/2024 2:57,32000.35,0.5151677,0.6838588,327.0677
30/6/2024 2:57,32000.35,0.5107578,0.6748558,327.6755
30/6/2024 2:57,32000.35,0.5151677,0.6838588,326.6448
30/6/2024 2:57,32000.35,0.5063632,0.688345,327.1609
30/6/2024 2:57,32000.35,0.5063632,0.6748558,327.4184
30/6/2024 2:57,32000.35,0.5063632,0.6793573,327.075
30/6/2024 2:57,32000.35,0.5107731,0.6838435,327.075
30/6/2024 2:57,32000.35,0.5107731,0.6838588,326.6376
30/6/2024 2:57,32000.35,0.5107578,0.6838435,327.8395
30/6/2024 2:57,32000.35,0.5151677,0.6838435,327.075
30/6/2024 2:57,32000.35,0.5107731,0.6838588,326.1274
30/6/2024 2:57,32008.58,0.5151677,0.6793573,327.1609
30/6/2024 2:57,32000.35,0.5151677,0.6838588,327.1609
30/6/2024 2:57,32008.58,0.5063632,0.6793573,327.4184
30/6/2024 2:57,32000.35,0.5063632,0.6838588,327.2468
30/6/2024 2:57,32000.35,0.5107578,0.6793573,327.3326
30/6/2024 2:57,32000.35,0.5151677,0.6838588,327.075
30/6/2024 2:57,32000.35,0.5063632,0.6793573,327.075
30/6/2024 2:57,32008.58,0.5107731,0.6838588,326.6448
30/6/2024 2:57,32501.92,0.5107731,0.6748558,327.3261
30/6/2024 2:57,32501.92,0.5063632,0.6703544,327.6651
30/6/2024 2:57,32501.92,0.5151677,0.6793573,327.7597
30/6/2024 2:57,32501.92,0.5151677,0.6748558,327.9354
30/6/2024 2:57,32501.92,0.5063632,0.6748558,328.2038
30/6/2024 2:57,32501.92,0.5107731,0.6748558,327.8453
30/6/2024 2:57,32501.92,0.5107578,0.6793573,327.7598
30/6/2024 2:57,32501.92,0.5151677,0.6748558,327.2135
30/6/2024 2:57,32501.92,0.5107731,0.6838435,327.7553
30/6/2024 2:57,32501.92,0.5063632,0.6748558,328.205
30/6/2024 2:57,32501.92,0.5195624,0.6838588,326.6694
30/6/2024 2:57,32501.92,0.5195624,0.6748558,327.3943
30/6/2024 2:57,32501.92,0.5107578,0.6793573,327.7553
30/6/2024 2:57,32501.92,0.5107731,0.6748558,327.1229
30/6/2024 2:57,32501.92,0.5107578,0.6748558,328.114
30/6/2024 2:57,32501.92,0.5151677,0.6748558,327.4892
30/6/2024 2:57,32501.92,0.5151677,0.679342,328.205
30/6/2024 2:57,32501.92,0.5239723,0.6703544,327.5794
30/6/2024 2:57,32501.92,0.5151677,0.679342,327.4847
30/6/2024 2:57,32501.92,0.5151677,0.6793573,327.7553
30/6/2024 2:57,32501.92,0.5151677,0.6748558,327.9354
30/6/2024 2:57,32501.92,0.5151677,0.6793573,327.0369
30/6/2024 2:57,32501.92,0.5107731,0.6793573,326.6694
30/6/2024 2:57,33003.5,0.5239723,0.6748558,329.0276
30/6/2024 2:57,33003.5,0.5151677,0.6703544,328.3324
30/6/2024 2:57,33003.5,0.5195624,0.6703543,327.9707
30/6/2024 2:57,33003.5,0.5107578,0.6748558,328.6763
30/6/2024 2:57,33003.5,0.5151677,0.6658528,328.3324
30/6/2024 2:57,33003.5,0.5151677,0.6703544,329.1201
30/6/2024 2:57,32995.03,0.5151677,0.6703543,327.9791
30/6/2024 2:57,33003.5,0.5195776,0.6748558,329.0276
30/6/2024 2:57,32995.03,0.5151677,0.6658528,327.7051
30/6/2024 2:57,33003.5,0.5151677,0.6748558,329.0276
30/6/2024 2:57,32995.03,0.5195776,0.6613514,328.7726
30/6/2024 2:57,33003.5,0.5195624,0.6748558,329.6536
30/6/2024 2:57,33003.5,0.5195624,0.6658528,328.2358
30/6/2024 2:57,33003.5,0.5151677,0.6703544,328.3241
30/6/2024 2:57,33003.5,0.5063631,0.6658528,328.1476
30/6/2024 2:57,33003.5,0.5063632,0.6703544,328.06
30/6/2024 2:57,33003.5,0.5107578,0.6748558,328.9398
30/6/2024 2:57,33003.5,0.5107731,0.6793573,327.6164
30/6/2024 2:57,32995.03,0.5151677,0.6658528,328.8521
30/6/2024 2:57,33003.5,0.5063632,0.6658528,328.1476
30/6/2024 2:57,33003.5,0.5195776,0.6658528,329.0359
30/6/2024 2:57,33003.5,0.5107731,0.6658528,327.6164
30/6/2024 2:57,33487.87,0.5107578,0.6613514,329.3609
30/6/2024 2:57,33505.07,0.5107731,0.6613513,327.8651
30/6/2024 2:57,33496.47,0.5107578,0.6613513,328.8968
30/6/2024 2:57,33496.47,0.5107731,0.6613513,327.9438
30/6/2024 2:57,33505.07,0.5107578,0.6568499,329.356
30/6/2024 2:57,33505.07,0.5107578,0.6658528,328.6377
30/6/2024 2:57,33505.07,0.5195624,0.6568499,328.3799
30/6/2024 2:57,33496.47,0.5151677,0.6613513,328.8141
30/6/2024 2:57,33496.47,0.5107578,0.6613513,329.0774
30/6/2024 2:57,33505.07,0.5107578,0.6568499,329.3444
30/6/2024 2:57,33505.07,0.5195776,0.6568499,329.3527
30/6/2024 2:57,33505.07,0.5107731,0.6568499,328.5594
30/6/2024 2:57,33505.07,0.5151677,0.6568499,328.6377
30/6/2024 2:57,33496.47,0.5107731,0.6658528,328.0308
30/6/2024 2:57,33505.07,0.5151677,0.6568499,329.4457
30/6/2024 2:57,33496.47,0.5151677,0.6613513,328.9956
30/6/2024 2:57,33505.07,0.5107578,0.6658528,328.9008
30/6/2024 2:57,33505.07,0.5063632,0.6613513,328.8105
30/6/2024 2:57,33496.47,0.5151677,0.6658528,328.4728
30/6/2024 2:57,33505.07,0.5019532,0.6658528,329.8159
30/6/2024 2:57,33505.07,0.5107731,0.6613513,328.382
30/6/2024 2:57,33496.47,0.5151677,0.6568499,329.1685
30/6/2024 2:57,33731.69,0.5195624,0.6658528,330.4605
30/6/2024 2:57,34006.64,0.5107731,0.6523484,329.0471
30/6/2024 2:57,33997.91,0.5195624,0.6613514,329.1384
30/6/2024 2:57,33997.91,0.5107578,0.6568499,330.1933
30/6/2024 2:57,33997.91,0.5195624,0.6613513,328.614
30/6/2024 2:57,33997.91,0.5151677,0.6568499,329.7076
30/6/2024 2:57,34006.64,0.5107731,0.6613513,328.3484
30/6/2024 2:57,33997.91,0.5063632,0.6568499,329.8998
30/6/2024 2:57,34006.64,0.5107731,0.6568499,329.2301
30/6/2024 2:57,34006.64,0.5063632,0.6568499,329.6125
30/6/2024 2:57,33997.91,0.5195624,0.6568499,328.969
30/6/2024 2:57,33997.91,0.5107731,0.6568499,328.5284
30/6/2024 2:57,34006.64,0.5195776,0.6568499,329.518
30/6/2024 2:57,33997.91,0.5151677,0.6568499,329.0554
30/6/2024 2:57,33997.91,0.5107731,0.6568499,329.1516
30/6/2024 2:57,34006.64,0.5151677,0.6568499,329.7148
30/6/2024 2:57,33997.91,0.5107731,0.6568499,328.9733
30/6/2024 2:57,33997.91,0.5063632,0.6523484,328.8752
30/6/2024 2:57,33997.91,0.5151677,0.6568499,329.8025
30/6/2024 2:57,34006.64,0.5063632,0.6703544,329.1432
30/6/2024 2:57,34006.64,0.5063632,0.6568499,329.9969
30/6/2024 2:57,33997.91,0.5151677,0.6568499,329.997
30/6/2024 2:57,34508.21,0.5107731,0.6478469,329.5904
30/6/2024 2:57,34508.21,0.5151677,0.6523484,330.3632
30/6/2024 2:57,34499.36,0.5151677,0.6568499,329.6865
30/6/2024 2:57,34499.36,0.5063632,0.6478469,330.4742
30/6/2024 2:57,34499.36,0.5195776,0.6433455,329.4958
30/6/2024 2:57,34508.21,0.5107731,0.6478469,329.2159
30/6/2024 2:57,34499.36,0.5151677,0.6478469,330.8834
30/6/2024 2:57,34499.36,0.5063632,0.6478469,330.4731
30/6/2024 2:57,34499.36,0.5107731,0.6568499,328.7589
30/6/2024 2:57,34499.36,0.5195624,0.6523484,328.9424
30/6/2024 2:57,34499.36,0.5151677,0.6523484,329.1248
30/6/2024 2:57,34499.36,0.5195624,0.6568499,329.7823
30/6/2024 2:57,34508.21,0.5107578,0.6433455,329.6774
30/6/2024 2:57,34499.36,0.5151677,0.6478469,330.5739
30/6/2024 2:57,34499.36,0.5151677,0.6478469,330.473
30/6/2024 2:57,34499.36,0.5107578,0.6523484,329.9763
30/6/2024 2:57,34508.21,0.5151677,0.6478469,330.5655
